FID,GEOID,LSAD,County,LILATracts,LILATrac_1,LILATrac_2,LILATrac_3,LA1and10,LAhalfand1,LA1and20,LATracts_h,LATracts1,LATracts10,LATracts20,HUNVFlag,GroupQuart,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeT,POP2010,UATYP10,PNT_COUNT
24,09003466102,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1798.000000000000000,18.000000000000000,0.003616000000000,0.000000000000000,4978.000000000000000,U,1
25,09003496200,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1847.000000000000000,7.000000000000000,0.001524000000000,0.000000000000000,4592.000000000000000,U,1
26,09001010900,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1853.000000000000000,5.000000000000000,0.001027000000000,0.000000000000000,4870.000000000000000,U,1
27,09001021500,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1918.000000000000000,100.000000000000000,0.015866000000000,1.000000000000000,6303.000000000000000,U,1
28,09001210400,CT,Fairfield,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,3199.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,8419.000000000000000,U,3
29,09003476300,CT,Hartford,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2197.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,5114.000000000000000,U,9
30,09003480300,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,929.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2244.000000000000000,U,1
31,09003497300,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1717.000000000000000,747.000000000000000,0.143461000000000,0.000000000000000,5207.000000000000000,U,1
32,09003524700,CT,Hartford,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1144.000000000000000,313.000000000000000,0.086369000000000,1.000000000000000,3624.000000000000000,U,3
33,09009125300,CT,New Haven,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2119.000000000000000,8.000000000000000,0.001444000000000,1.000000000000000,5540.000000000000000,U,1
34,09009141400,CT,New Haven,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1763.000000000000000,14.000000000000000,0.002787000000000,1.000000000000000,5023.000000000000000,U,1
35,09009343300,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2665.000000000000000,82.000000000000000,0.012043000000000,0.000000000000000,6809.000000000000000,U,1
36,09011690300,CT,New London,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2436.000000000000000,57.000000000000000,0.009076000000000,1.000000000000000,6280.000000000000000,U,5
37,09011702300,CT,New London,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,729.000000000000000,116.000000000000000,0.053629000000000,1.000000000000000,2163.000000000000000,U,1
38,09001011100,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1537.000000000000000,40.000000000000000,0.008173000000000,0.000000000000000,4894.000000000000000,U,0
39,09001021000,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1277.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,3499.000000000000000,U,0
40,09001021801,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1807.000000000000000,20.000000000000000,0.004615000000000,0.000000000000000,4334.000000000000000,U,0
41,09001044500,CT,Fairfield,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1096.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3641.000000000000000,U,0
42,09001060100,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1026.000000000000000,1459.000000000000000,0.351397000000000,0.000000000000000,4152.000000000000000,U,0
43,09001070900,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,701.000000000000000,192.000000000000000,0.074303000000000,1.000000000000000,2584.000000000000000,U,0
44,09001071100,CT,Fairfield,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1371.000000000000000,115.000000000000000,0.025131000000000,1.000000000000000,4576.000000000000000,U,0
45,09001071300,CT,Fairfield,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1143.000000000000000,51.000000000000000,0.016832000000000,1.000000000000000,3030.000000000000000,U,0
46,09001073200,CT,Fairfield,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1111.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2460.000000000000000,U,0
47,09001210300,CT,Fairfield,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1890.000000000000000,185.000000000000000,0.034873000000000,1.000000000000000,5305.000000000000000,U,0
48,09001220100,CT,Fairfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1741.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,5193.000000000000000,U,0
49,09003405300,CT,Hartford,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2691.000000000000000,142.000000000000000,0.023127000000000,1.000000000000000,6140.000000000000000,U,0
50,09003415600,CT,Hartford,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1651.000000000000000,84.000000000000000,0.019929000000000,1.000000000000000,4215.000000000000000,U,0
51,09003417400,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1403.000000000000000,271.000000000000000,0.091740000000000,0.000000000000000,2954.000000000000000,U,0
52,09003471500,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1510.000000000000000,87.000000000000000,0.025498000000000,0.000000000000000,3412.000000000000000,U,0
53,09003480600,CT,Hartford,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2066.000000000000000,65.000000000000000,0.013118000000000,1.000000000000000,4955.000000000000000,U,0
54,09003494202,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1160.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2815.000000000000000,U,0
55,09003500100,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1330.000000000000000,6.000000000000000,0.001464000000000,1.000000000000000,4099.000000000000000,U,0
56,09003500200,CT,Hartford,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,753.000000000000000,105.000000000000000,0.044968000000000,1.000000000000000,2335.000000000000000,U,0
57,09003501400,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1003.000000000000000,121.000000000000000,0.045816000000000,1.000000000000000,2641.000000000000000,U,0
58,09003514101,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1458.000000000000000,146.000000000000000,0.039902000000000,0.000000000000000,3659.000000000000000,U,0
59,09003524501,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1204.000000000000000,5.000000000000000,0.001849000000000,1.000000000000000,2704.000000000000000,U,0
60,09005310400,CT,Litchfield,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1150.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2644.000000000000000,C,0
61,09007541300,CT,Middlesex,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,3317.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,6207.000000000000000,U,0
62,09007542200,CT,Middlesex,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,718.000000000000000,5.000000000000000,0.003053000000000,0.000000000000000,1638.000000000000000,U,0
63,09009125400,CT,New Haven,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1376.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,3394.000000000000000,U,0
64,09009140500,CT,New Haven,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1081.000000000000000,81.000000000000000,0.021969000000000,1.000000000000000,3687.000000000000000,U,0
65,09009142100,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,673.000000000000000,63.000000000000000,0.036124000000000,1.000000000000000,1744.000000000000000,U,0
66,09009154500,CT,New Haven,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1860.000000000000000,98.000000000000000,0.020362000000000,1.000000000000000,4813.000000000000000,U,0
67,09009167300,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2594.000000000000000,159.000000000000000,0.020679000000000,0.000000000000000,7689.000000000000000,U,0
68,09009170300,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,713.000000000000000,9.000000000000000,0.004192000000000,1.000000000000000,2147.000000000000000,U,0
69,09009170700,CT,New Haven,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,961.000000000000000,6.000000000000000,0.002309000000000,1.000000000000000,2598.000000000000000,U,0
70,09009180100,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,2915.000000000000000,260.000000000000000,0.038173000000000,0.000000000000000,6811.000000000000000,U,0
71,09009345202,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1566.000000000000000,3.000000000000000,0.000709000000000,0.000000000000000,4229.000000000000000,U,0
72,09009350400,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,798.000000000000000,35.000000000000000,0.014073000000000,1.000000000000000,2487.000000000000000,U,0
73,09009351800,CT,New Haven,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1927.000000000000000,5.000000000000000,0.001176000000000,0.000000000000000,4252.000000000000000,U,0
74,09011690700,CT,New London,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,503.000000000000000,53.000000000000000,0.040927000000000,1.000000000000000,1295.000000000000000,U,0
75,09003500900,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,740.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,2124.000000000000000,U,0
76,09003501300,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,592.000000000000000,11.000000000000000,0.006340000000000,1.000000000000000,1735.000000000000000,U,0
77,09003502400,CT,Hartford,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,2089.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,6055.000000000000000,U,0
78,09003503000,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1104.000000000000000,211.000000000000000,0.064823000000000,1.000000000000000,3255.000000000000000,U,0
79,09003503800,CT,Hartford,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,329.000000000000000,2702.000000000000000,0.770239000000000,1.000000000000000,3508.000000000000000,U,0
80,09003515200,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1420.000000000000000,9.000000000000000,0.002635000000000,0.000000000000000,3416.000000000000000,U,0
81,09003520501,CT,Hartford,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,1.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,1610.000000000000000,4.000000000000000,0.000908000000000,0.000000000000000,4405.000000000000000,U,0
