"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @jose_garde: ICYMI: all free @OReillyMedia data reports are now in the same place https://t.co/Q3cma0u1oS    #bigdata #datascience",FALSE,0,NA,2016-03-16 00:38:56,FALSE,NA,"709901728582377472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","juanpeguembe",32,TRUE,FALSE,NA,NA
"2","RT @EvanSinar: The only 5 questions data science can answer https://t.co/97AFFhmldC @kdnuggets #datascience #machinelearning https://t.co/L…",FALSE,0,NA,2016-03-16 00:38:01,FALSE,NA,"709901498445078528",NA,"<a href=""http://idl.baidu.com/"" rel=""nofollow"">Visual Recognition</a>","AndrewBaidu",21,TRUE,FALSE,NA,NA
"3","Weber Collaborates with Columbia's Data Science Institute - O'Dwyer's PR News https://t.co/OqNmsdnanp #datascience",FALSE,0,NA,2016-03-16 00:37:37,FALSE,NA,"709901399945904129",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","logicalglue",0,FALSE,FALSE,NA,NA
"4","RT @tonyojeda3: Natural Language Processing with Python Workshop on 4/9 https://t.co/3gzxbXW2Jw #DataScience #BigData #NLProc #DataDC #DCTe…",FALSE,0,NA,2016-03-16 00:37:25,FALSE,NA,"709901348872048640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RebeccaBilbro",2,TRUE,FALSE,NA,NA
"5","Natural Language Processing with Python Workshop on 4/9 https://t.co/3gzxbXW2Jw #DataScience #BigData #NLProc #DataDC #DCTech #NLTK",FALSE,0,NA,2016-03-16 00:37:12,FALSE,NA,"709901296195788800",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","tonyojeda3",2,FALSE,FALSE,NA,NA
"6","RT @BigData_WG: The bigger the organization, the better the results. #BigData #DataScience",FALSE,0,NA,2016-03-16 00:36:15,FALSE,NA,"709901054016552961",NA,"<a href=""http://www.rabianuray.net"" rel=""nofollow"">Data Science Wire</a>","sentiwire",1,TRUE,FALSE,NA,NA
"7","The bigger the organization, the better the results. #BigData #DataScience",FALSE,1,NA,2016-03-16 00:36:14,FALSE,NA,"709901051004997633",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","BigData_WG",1,FALSE,FALSE,NA,NA
"8","RT @CraigMilroy: #NFL teams prepping for #RFID #bigdata dump https://t.co/y0nrcirNte via @espn #datascience #sportstech",FALSE,0,NA,2016-03-16 00:35:22,FALSE,NA,"709900834310643712",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlmaxAnalytics",2,TRUE,FALSE,NA,NA
"9","RT @Ronald_vanLoon: Data science versus statistics, to solve problems: case study | #DataScience #Statistics #RT https://t.co/32P9tlUBU4 ht…",FALSE,0,NA,2016-03-16 00:33:41,FALSE,NA,"709900407267598336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KelvinKlein35",31,TRUE,FALSE,NA,NA
"10","RT @Ronald_vanLoon: 100 Blogs on Analytics, Big Data, Data Science, and Machine Learning | #DataScience #BigDat… https://t.co/urM2o3srGs ht…",FALSE,0,NA,2016-03-16 00:33:19,FALSE,NA,"709900318541271041",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KelvinKlein35",43,TRUE,FALSE,NA,NA
"11","RT @EvanSinar: The lifecycle and ecosystem of 22 hot big data technologies @Forbes https://t.co/LAWdlbDzjm #bigdata #datascience https://t.…",FALSE,0,NA,2016-03-16 00:32:08,FALSE,NA,"709900020753903616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BereanoPartners",31,TRUE,FALSE,NA,NA
"12","RT @TomUrtis: Tom's VIDEO Tips For #MicrosoftExcel: Explaining Array Formulas
https://t.co/7LZeFlJUHr #BusinessIntelligence #analytics #Dat…",FALSE,0,NA,2016-03-16 00:31:32,FALSE,NA,"709899865979899905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Acceleraytor",3,TRUE,FALSE,NA,NA
"13","RT @ClinicSpectrum: Why #datascience Should Be Embraced by Every HIM Organization? Watch #animation at https://t.co/ktRRAZSlY5",FALSE,0,NA,2016-03-16 00:31:05,FALSE,NA,"709899753526439936",NA,"<a href=""http://obsoleterobot.com"" rel=""nofollow"">AnimationRetweetBot</a>","AnimTweetBot",2,TRUE,FALSE,NA,NA
"14","RT @EvanSinar: The lifecycle and ecosystem of 22 hot big data technologies @Forbes https://t.co/LAWdlbDzjm #bigdata #datascience https://t.…",FALSE,0,NA,2016-03-16 00:30:10,FALSE,NA,"709899523347222528",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","paulalbright",31,TRUE,FALSE,NA,NA
"15","RT @ClinicSpectrum: Why #datascience Should Be Embraced by Every HIM Organization? Watch #animation at https://t.co/ktRRAZSlY5",FALSE,0,NA,2016-03-16 00:30:09,FALSE,NA,"709899521069862912",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","video88earn",2,TRUE,FALSE,NA,NA
"16","Why #datascience Should Be Embraced by Every HIM Organization? Watch #animation at https://t.co/ktRRAZSlY5",FALSE,0,NA,2016-03-16 00:30:07,FALSE,NA,"709899513436110848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","ClinicSpectrum",2,FALSE,FALSE,NA,NA
"17","TIL: Large-scale Matrix Factorization on GPUs with cuMF | ArXiV https://t.co/xkRI8s27M4 #DataScience https://t.co/hkXm3SgDfw",FALSE,0,NA,2016-03-16 00:29:06,FALSE,NA,"709899255092285442",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","brianpiercy",0,FALSE,FALSE,NA,NA
"18","RT @MikeTamir: What Counting Jelly Beans Can Teach Us About #MachineLearning https://t.co/AWu0TTX3jA #DataScience https://t.co/Dq3MgJsSsL",FALSE,0,NA,2016-03-16 00:28:59,FALSE,NA,"709899225287544832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","datelligence",3,TRUE,FALSE,NA,NA
"19","RT @robertoglezcano: k-nearest neighbor algorithm using Python
by @DataScienceCtrl https://t.co/YxMYntFK1q… #DataScience #bigdata https://t…",FALSE,0,NA,2016-03-16 00:28:48,FALSE,NA,"709899179347333120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","datelligence",6,TRUE,FALSE,NA,NA
"20","RT @biconnections: Introduction to #datascience Course With Stattleship https://t.co/lctFqliVdM https://t.co/9eROZY9X1I",FALSE,0,NA,2016-03-16 00:26:37,FALSE,NA,"709898629415247873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DevopsIoTData",1,TRUE,FALSE,NA,NA
"21","RT @billsoftnet: Data Security Trends for 2016 https://t.co/ixBTtP5B5I #Security #CyberSecurity #DataScience #Data #DataSecurity",FALSE,0,NA,2016-03-16 00:26:20,FALSE,NA,"709898560494374914",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Michael67Smith_",167,TRUE,FALSE,NA,NA
"22","RT @CraigMilroy: #BigData Isn't That Important: It's The Small Insights That Will Change Everything via @forbes https://t.co/d38w1ZBvMl #da…",FALSE,0,NA,2016-03-16 00:26:14,FALSE,NA,"709898534082850817",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BereanoPartners",1,TRUE,FALSE,NA,NA
"23","RT @Technet_France: Compilation de #eBooks gratuits autour de #DataScience &amp; #MachineLearning <ed><U+00A0><U+00BD><ed><U+00B3><U+0096> | https://t.co/cRxGZiYZH1 via @wzchen https…",FALSE,0,NA,2016-03-16 00:25:25,FALSE,NA,"709898329740730368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KamelTighidet",11,TRUE,FALSE,NA,NA
"24","#BigData Isn't That Important: It's The Small Insights That Will Change Everything via @forbes https://t.co/d38w1ZBvMl #datascience",FALSE,1,NA,2016-03-16 00:25:15,FALSE,NA,"709898288649129985",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CraigMilroy",1,FALSE,FALSE,NA,NA
"25","RT @billsoftnet: Data Security Trends for 2016 https://t.co/ixBTtP5B5I #Security #CyberSecurity #DataScience #Data #DataSecurity",FALSE,0,NA,2016-03-16 00:24:41,FALSE,NA,"709898142771089408",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MccFredrick",167,TRUE,FALSE,NA,NA
"26","Top 10 big data technologies #bigdata #datascience #dataviz #nosql  via forbes https://t.co/AIjoAJDI6N",FALSE,0,NA,2016-03-16 00:24:00,FALSE,NA,"709897971739942913",NA,"<a href=""http://mobile.twitter.com"" rel=""nofollow"">Mobile Web</a>","AzOj",0,FALSE,FALSE,NA,NA
"27","Why I Ditched My Fitbit and What This Means for Analytics https://t.co/3Vl66tfHIz #datascience",FALSE,0,NA,2016-03-16 00:23:53,FALSE,NA,"709897944581808128",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","DataScienceFr",1,FALSE,FALSE,NA,NA
"28","Why I Ditched My Fitbit and What This Means for Analytics https://t.co/1fdDDq9i4z #datascience",FALSE,0,NA,2016-03-16 00:23:53,FALSE,NA,"709897942899929089",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AnalyticsFrance",0,FALSE,FALSE,NA,NA
"29","RT @figure8labs: See you at #splunklive tomorrow in San Francisco! #datascience #data",FALSE,0,NA,2016-03-16 00:23:09,FALSE,NA,"709897759739023363",NA,"<a href=""http://tweetfull.com"" rel=""nofollow"">Tweet Full</a>","VanRijmenam",1,TRUE,FALSE,NA,NA
"30","Interactive Tutorial of Kruskal's Algorithm https://t.co/zxVSy8QCAG #compsci  #datascience #math #stem #mathchat",FALSE,0,NA,2016-03-16 00:22:51,FALSE,NA,"709897682303717378",NA,"<a href=""http://winthecustomer.com/"" rel=""nofollow"">Win the Customer</a>","MindAfterMath",0,FALSE,FALSE,NA,NA
"31","RT @billsoftnet: Data Security Trends for 2016 https://t.co/ixBTtP5B5I #Security #CyberSecurity #DataScience #Data #DataSecurity",FALSE,0,NA,2016-03-16 00:22:45,FALSE,NA,"709897658450620420",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DeraMason",167,TRUE,FALSE,NA,NA
"32","@clarifai @wimlds #machinelearning #datascience https://t.co/7atugSElSb",FALSE,0,"clarifai",2016-03-16 00:22:21,FALSE,NA,"709897558936653824","2401933753","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LauTor83",0,FALSE,FALSE,NA,NA
"33","#NFL teams prepping for #RFID #bigdata dump https://t.co/y0nrcirNte via @espn #datascience #sportstech",FALSE,1,NA,2016-03-16 00:22:12,FALSE,NA,"709897517811556352",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CraigMilroy",2,FALSE,FALSE,NA,NA
"34","RT @BigCloudTeam: The Folding Bike Gets Connected to the #InternetofThings https://t.co/hXd1atHaW8 #IoT #BigData #DataScience https://t.co/…",FALSE,0,NA,2016-03-16 00:20:59,FALSE,NA,"709897211077857280",NA,"<a href=""http://www.itknowingness.com"" rel=""nofollow"">ttools it knowingness</a>","itknowingness",4,TRUE,FALSE,NA,NA
"35","RT @BigCloudTeam: The Folding Bike Gets Connected to the #InternetofThings https://t.co/hXd1atHaW8 #IoT #BigData #DataScience https://t.co/…",FALSE,0,NA,2016-03-16 00:20:58,FALSE,NA,"709897208569708545",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","Shopsanfords",4,TRUE,FALSE,NA,NA
"36","Why Your Data Scientist Isn't Being More Inventive -  https://t.co/zcJkeex4SJ via @DataconomyMedia #bigdata #datascience",FALSE,0,NA,2016-03-16 00:19:34,FALSE,NA,"709896856277532674",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CraigMilroy",0,FALSE,FALSE,NA,NA
"37","The 101 Guide To Telling a Compelling Story With Data https://t.co/zMXkLJRwg2 #dataviz #datascience",FALSE,0,NA,2016-03-16 00:19:16,FALSE,NA,"709896779924381696",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","epicsportuk",1,FALSE,FALSE,NA,NA
"38","Learn 3 secrets for getting 99% off #Udemy online courses, including #datascience courses -- https://t.co/LeTPuvafwg",FALSE,0,NA,2016-03-16 00:18:19,FALSE,NA,"709896542631632896",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","great_courses",0,FALSE,FALSE,NA,NA
"39","RT @EvanSinar: The only 5 questions data science can answer https://t.co/97AFFhmldC @kdnuggets #datascience #machinelearning https://t.co/L…",FALSE,0,NA,2016-03-16 00:16:10,FALSE,NA,"709895999725113345",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LfrancoPC",21,TRUE,FALSE,NA,NA
"40","RT @CraigMilroy: #HPE unleashes #MachineLearning-as-a-service on #Microsoft #Azure https://t.co/NgE8UMK9WB via @theregister #cloud #bigdata…",FALSE,0,NA,2016-03-16 00:15:00,FALSE,NA,"709895706606231553",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","MariuszDOTNET",2,TRUE,FALSE,NA,NA
"41","Weber Collaborates with Columbia's Data Science Institute - Tue ... - O'Dwyer's PR News https://t.co/EMT3zNMDDz #datascience",FALSE,0,NA,2016-03-16 00:14:39,FALSE,NA,"709895617523245056",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ericbellamy11",0,FALSE,FALSE,NA,NA
"42","SXSW: Data science needs a code of ethics to move forward - AdNews https://t.co/tiVbSJOtyx #datascience",FALSE,0,NA,2016-03-16 00:14:38,FALSE,NA,"709895614977314818",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","ericbellamy11",0,FALSE,FALSE,NA,NA
"43","RT @Manish_Saraswt: HSCIC appoints Daniel Ray to be the Director of Data Science https://t.co/sBvtkb25aH #datascience #business",FALSE,0,NA,2016-03-16 00:14:28,FALSE,NA,"709895571029499906",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RachaelBrannan",2,TRUE,FALSE,NA,NA
"44","Weber Collaborates with Columbia's Data Science Institute - Tue ...O'Dwyer's PR NewsWeber Shandwi... https://t.co/GeS4JLzM7T #DataScience",FALSE,0,NA,2016-03-16 00:11:53,FALSE,NA,"709894924162871296",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","BigDataRetweet",1,FALSE,FALSE,NA,NA
"45","RT @CorrelViz: 40+ Interviews on #DataScience Industry https://t.co/eroD8Omntq via @DataScienceCtrl https://t.co/kR5kZNx8uW",FALSE,0,NA,2016-03-16 00:11:38,FALSE,NA,"709894861424435201",NA,"<a href=""http://www.rabianuray.net"" rel=""nofollow"">Data Science Wire</a>","sentiwire",1,TRUE,FALSE,NA,NA
"46","40+ Interviews on #DataScience Industry https://t.co/eroD8Omntq via @DataScienceCtrl https://t.co/kR5kZNx8uW",FALSE,1,NA,2016-03-16 00:11:37,FALSE,NA,"709894857490190338",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","CorrelViz",1,FALSE,FALSE,NA,NA
"47","Bought vs earned media for all presidential candidates. #datascience #2016elections https://t.co/RQU8Yjlxy5",FALSE,1,NA,2016-03-16 00:11:27,FALSE,NA,"709894812632293377",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MaratRyndin",0,FALSE,FALSE,NA,NA
"48","See you at #splunklive tomorrow in San Francisco! #datascience #data",FALSE,2,NA,2016-03-16 00:11:19,FALSE,NA,"709894782240182272",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","figure8labs",1,FALSE,FALSE,NA,NA
"49",". @KirkDBorne: Intro to Apache Spark: https://t.co/UIFFVUVIsj #abdsc #BigData #analytics #DataScience via @Hadoop360",FALSE,0,NA,2016-03-16 00:10:47,FALSE,NA,"709894645535416322",NA,"<a href=""http://datasciencepakistan.com"" rel=""nofollow"">Data Pakistan</a>","ImDataScientist",0,FALSE,FALSE,NA,NA
"50","RT @datasocietyco: New emphasis on data science valuable to students in all fields https://t.co/ryKGu7H4nB #datascience #dataanalytics #big…",FALSE,0,NA,2016-03-16 00:10:24,FALSE,NA,"709894549993291776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GradLibKSU",4,TRUE,FALSE,NA,NA
"51","12 interesting trends in #data #analytics https://t.co/IzJ0q0Zh6n #DataScience https://t.co/K5rwh1tMIT",FALSE,0,NA,2016-03-16 00:08:05,FALSE,NA,"709893967651983361",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DataRPM",0,FALSE,FALSE,NA,NA
"52","RT @digitalFlaneuse: Interested in data science?
Sign up for our Friday newsletter:
https://t.co/f3vE5F6aSS
@NYUDataScience 
#datascience",FALSE,0,NA,2016-03-16 00:05:38,FALSE,NA,"709893349197664256",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","bgoncalves",1,TRUE,FALSE,NA,NA
"53","Learn #machinelearning basics here for #FREE #statistics #datascience https://t.co/gFOzAvqL3O https://t.co/tHvQdWYoAj",FALSE,2,NA,2016-03-16 00:05:12,FALSE,NA,"709893239596257280",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible App</a>","BigDataGal",0,FALSE,FALSE,NA,NA
"54","Get up to 96% off all #Udemy online courses today, including #datascience courses -- use https://t.co/EaIO1HoYaz for discount",FALSE,0,NA,2016-03-16 00:03:34,FALSE,NA,"709892830987214849",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","EntrepreneurHlp",0,FALSE,FALSE,NA,NA
"55","Recuerda que estamos rifando un Oculus Rift, acércate a nuestro stand #DataDay #DataScience #DataDayMéxico https://t.co/FYpkok19Ay",FALSE,0,NA,2016-03-16 00:03:02,FALSE,NA,"709892695372595200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","richitsolution",0,FALSE,FALSE,NA,NA
"56","RT @marcel_dmg: How to Interpret the Data on the Dashboard #DataScience #NLG https://t.co/NXmNh4o03k",FALSE,0,NA,2016-03-16 00:02:09,FALSE,NA,"709892472588132354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_java_coder",4,TRUE,FALSE,NA,NA
"57","RT @marcel_dmg: Checking out ""Free Book: Probabilistic and Statistical Modeling in Computer Scicene"" #DataScience #Stats https://t.co/8btt2…",FALSE,0,NA,2016-03-16 00:01:55,FALSE,NA,"709892412706066433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_java_coder",3,TRUE,FALSE,NA,NA
"58","Avoid These Common #Data #Visualization Mistakes @kdnuggets #BigData #Analytics #DataScience https://t.co/zEmiaFL2YQ https://t.co/Uj95Bb7ARW",FALSE,2,NA,2016-03-16 00:01:30,FALSE,NA,"709892310943797249",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","RogerMoore",0,FALSE,FALSE,NA,NA
"59","Interested in data science?
Sign up for our Friday newsletter:
https://t.co/f3vE5F6aSS
@NYUDataScience 
#datascience",FALSE,4,NA,2016-03-16 00:00:49,FALSE,NA,"709892135948910592",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","digitalFlaneuse",1,FALSE,FALSE,NA,NA
"60","24 #DataScience, R, #Python, #Excel, and #MachineLearning #CheatSheets: https://t.co/6h7ZwYorFu  via @DataScienceCtrl",FALSE,2,NA,2016-03-15 23:59:25,FALSE,NA,"709891787092008960",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","continuity1tech",0,FALSE,FALSE,NA,NA
"61","RT @marcel_dmg: How to Interpret the Data on the Dashboard #DataScience #NLG https://t.co/NXmNh4o03k",FALSE,0,NA,2016-03-15 23:58:59,FALSE,NA,"709891675250946049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","py_coding",4,TRUE,FALSE,NA,NA
"62","RT @marcel_dmg: Checking out ""Free Book: Probabilistic and Statistical Modeling in Computer Scicene"" #DataScience #Stats https://t.co/8btt2…",FALSE,0,NA,2016-03-15 23:58:56,FALSE,NA,"709891665113260032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","py_coding",3,TRUE,FALSE,NA,NA
"63","RT @robertoglezcano: k-nearest neighbor algorithm using Python
by @DataScienceCtrl https://t.co/YxMYntFK1q… #DataScience #bigdata https://t…",FALSE,0,NA,2016-03-15 23:58:22,FALSE,NA,"709891520686587904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","py_coding",6,TRUE,FALSE,NA,NA
"64","In a Bayes haze…How can we use Bayesian Inference in finance?
https://t.co/kZRAePENcP
#datascience #finance https://t.co/5hhcvZfUcX",FALSE,1,NA,2016-03-15 23:58:18,FALSE,NA,"709891503066324993",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevlbass1024",0,FALSE,FALSE,NA,NA
"65","RT @AlexSecanove: @MikeTamir #thanks for sharing useful content about #datascience, have a great Tuesday :)",FALSE,0,NA,2016-03-15 23:57:34,FALSE,NA,"709891318319685632",NA,"<a href=""http://www.rabianuray.net"" rel=""nofollow"">Data Science Wire</a>","sentiwire",1,TRUE,FALSE,NA,NA
"66","@MikeTamir #thanks for sharing useful content about #datascience, have a great Tuesday :)",FALSE,0,"MikeTamir",2016-03-15 23:57:33,FALSE,"709807184452919297","709891315396284416","331659804","<a href=""https://commun.it"" rel=""nofollow"">Commun.it</a>","AlexSecanove",1,FALSE,FALSE,NA,NA
"67","RT @marcel_dmg: How to Interpret the Data on the Dashboard #DataScience #NLG https://t.co/NXmNh4o03k",FALSE,0,NA,2016-03-15 23:57:15,FALSE,NA,"709891241866108928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_developer_net",4,TRUE,FALSE,NA,NA
"68","RT @marcel_dmg: Checking out ""Free Book: Probabilistic and Statistical Modeling in Computer Scicene"" #DataScience #Stats https://t.co/8btt2…",FALSE,0,NA,2016-03-15 23:57:14,FALSE,NA,"709891235356545024",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_developer_net",3,TRUE,FALSE,NA,NA
"69","RT @ImDataScientist: #Free e-book on #DataScience with R https://t.co/v2wzuD6iad",FALSE,0,NA,2016-03-15 23:57:02,FALSE,NA,"709891187042336768",NA,"<a href=""http://readersgazette.com/"" rel=""nofollow"">rgbookworldbot</a>","RGBookWorld",3,TRUE,FALSE,NA,NA
"70","Shanghai Rankings :TOP 5 US universities
https://t.co/aCYttIr7Xt

@kaggle #datavisualisation #ggplot #datascience",FALSE,1,NA,2016-03-15 23:56:19,FALSE,NA,"709891005819056128",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VSSKANAND",0,FALSE,FALSE,NA,NA
"71","RT @TomUrtis: Tom's VIDEO Tips For #MicrosoftExcel: Explaining Array Formulas
https://t.co/7LZeFlJUHr #BusinessIntelligence #analytics #Dat…",FALSE,0,NA,2016-03-15 23:55:44,FALSE,NA,"709890858661900288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smrubendario",3,TRUE,FALSE,NA,NA
"72","RT @tonyojeda3: Neural Networks &amp; The Backpropagation Algorithm, Explained https://t.co/13ML9SDQCq #DataScience #BigData",FALSE,0,NA,2016-03-15 23:52:31,FALSE,NA,"709890048510992384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zeekayinfo3",2,TRUE,FALSE,NA,NA
"73","RT @odsc: Baidu's Deep-Learning Speech Recognition System Rivals People https://t.co/BoW7h8VqaK  #DataScience #MachineLearning",FALSE,0,NA,2016-03-15 23:51:56,FALSE,NA,"709889901383122945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","emergentcap",4,TRUE,FALSE,NA,NA
"74","RT @ericcolson: Great preso by @chrisemoody of @stitchfix tonight on LDA2Vec.  #NLP #algor #datascience
https://t.co/YoMgwMgfgY https://t.c…",FALSE,0,NA,2016-03-15 23:51:27,FALSE,NA,"709889779656204288",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duyhtq",2,TRUE,FALSE,NA,NA
"75","How to Interpret the Data on the Dashboard #DataScience #NLG https://t.co/NXmNh4o03k",FALSE,7,NA,2016-03-15 23:51:01,FALSE,NA,"709889671862603777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","marcel_dmg",4,FALSE,FALSE,NA,NA
"76","Machine Learning: A Brief Breakdown
https://t.co/aaEBsFU1k9
#machinelearning #datascience https://t.co/blZ5fsbPIS",FALSE,2,NA,2016-03-15 23:50:27,FALSE,NA,"709889529637957632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kevlbass1024",0,FALSE,FALSE,NA,NA
"77","RT @StephanieJNeal: Beginner's Guide to the History of Data Science https://t.co/p6tIX7dgaQ #datascience #bigdata via @DataconomyMedia http…",FALSE,0,NA,2016-03-15 23:49:56,FALSE,NA,"709889401019469824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","honu2000",3,TRUE,FALSE,NA,NA
"78","RT @PredictifyMe: Without a data-driven culture, #bigdata projects will fail
 https://t.co/8lN1QlxKaf 
#DataScience",FALSE,0,NA,2016-03-15 23:49:46,FALSE,NA,"709889356274790400",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","DataAnalyticss",2,TRUE,FALSE,NA,NA
"79","RT @odsc: Baidu's Deep-Learning Speech Recognition System Rivals People https://t.co/BoW7h8VqaK  #DataScience #MachineLearning",FALSE,0,NA,2016-03-15 23:49:29,FALSE,NA,"709889284921233408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hernangraffe",4,TRUE,FALSE,NA,NA
"80","RT @cirriusbusiness: RT @jamesturner247: Will artificial intelligence be threat to human society? https://t.co/8Ok6PyRN4c #AI #MachineLearn…",FALSE,0,NA,2016-03-15 23:49:12,FALSE,NA,"709889215862067201",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","LoopGM",2,TRUE,FALSE,NA,NA
"81","RT @tonyojeda3: Neural Networks &amp; The Backpropagation Algorithm, Explained https://t.co/13ML9SDQCq #DataScience #BigData",FALSE,0,NA,2016-03-15 23:48:32,FALSE,NA,"709889044973490176",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","homeAIinfo",2,TRUE,FALSE,NA,NA
"82","RT @MathFlashcards: Udemy Coupon Secrets: 11 Tricks for Huge Udemy Discounts https://t.co/2U4JZVFT5A #Udemy #datascience https://t.co/IKrXf…",FALSE,0,NA,2016-03-15 23:48:31,FALSE,NA,"709889043761393664",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","homeAIinfo",1,TRUE,FALSE,NA,NA
