"","city","state","year","lat","long","airportID","meanMaxF","crimeRate","loc"
"1","Abilene","TX",1985,32.4487364,-99.7331439,"ABI",42.3671232876712,355,"Abilene, TX"
"2","Abilene","TX",1986,32.4487364,-99.7331439,"ABI",44.8684931506849,859,"Abilene, TX"
"3","Abilene","TX",1987,32.4487364,-99.7331439,"ABI",44.6739726027397,890,"Abilene, TX"
"4","Abilene","TX",1988,32.4487364,-99.7331439,"ABI",43.1502732240437,914,"Abilene, TX"
"5","Abilene","TX",1989,32.4487364,-99.7331439,"ABI",41.5945205479452,870,"Abilene, TX"
"6","Abilene","TX",1990,32.4487364,-99.7331439,"ABI",42.32,554,"Abilene, TX"
"7","Abilene","TX",1991,32.4487364,-99.7331439,"ABI",44.2549575070822,721,"Abilene, TX"
"8","Abilene","TX",1992,32.4487364,-99.7331439,"ABI",42.0860534124629,696,"Abilene, TX"
"9","Abilene","TX",1993,32.4487364,-99.7331439,"ABI",45.4261363636364,598,"Abilene, TX"
"10","Abilene","TX",1994,32.4487364,-99.7331439,"ABI",42.1188405797101,642,"Abilene, TX"
"11","Abilene","TX",1995,32.4487364,-99.7331439,"ABI",42.7411764705882,506,"Abilene, TX"
"12","Abilene","TX",1996,32.4487364,-99.7331439,"ABI",40.1363636363636,561,"Abilene, TX"
"13","Abilene","TX",1997,32.4487364,-99.7331439,"ABI",45.6396648044693,679,"Abilene, TX"
"14","Abilene","TX",1998,32.4487364,-99.7331439,"ABI",43.7616438356164,740,"Abilene, TX"
"15","Abilene","TX",1999,32.4487364,-99.7331439,"ABI",41.3315068493151,444,"Abilene, TX"
"16","Abilene","TX",2000,32.4487364,-99.7331439,"ABI",45.0882352941176,517,"Abilene, TX"
"17","Abilene","TX",2001,32.4487364,-99.7331439,"ABI",44.0082191780822,498,"Abilene, TX"
"18","Abilene","TX",2002,32.4487364,-99.7331439,"ABI",46.6301369863014,576,"Abilene, TX"
"19","Abilene","TX",2003,32.4487364,-99.7331439,"ABI",46.172602739726,578,"Abilene, TX"
"20","Abilene","TX",2004,32.4487364,-99.7331439,"ABI",46.0109289617486,661,"Abilene, TX"
"21","Abilene","TX",2005,32.4487364,-99.7331439,"ABI",46.0712328767123,648,"Abilene, TX"
"22","Abilene","TX",2006,32.4487364,-99.7331439,"ABI",42.8301369863014,658,"Abilene, TX"
"23","Abilene","TX",2007,32.4487364,-99.7331439,"ABI",44.0219178082192,383,"Abilene, TX"
"24","Abilene","TX",2008,32.4487364,-99.7331439,"ABI",41.6830601092896,548,"Abilene, TX"
"25","Abilene","TX",2009,32.4487364,-99.7331439,"ABI",44.0027397260274,495,"Abilene, TX"
"26","Abilene","TX",2010,32.4487364,-99.7331439,"ABI",44.2520547945205,404,"Abilene, TX"
"27","Abilene","TX",2011,32.4487364,-99.7331439,"ABI",43.6849315068493,428,"Abilene, TX"
"28","Abilene","TX",2012,32.4487364,-99.7331439,"ABI",41.4781420765027,472,"Abilene, TX"
"29","Ada County","ID",1985,43.478767,-116.2420304,"BOI",57.3479452054795,117,"Ada County, ID"
"30","Ada County","ID",1986,43.478767,-116.2420304,"BOI",63.1452054794521,110,"Ada County, ID"
"31","Ada County","ID",1987,43.478767,-116.2420304,"BOI",65.0301369863014,167,"Ada County, ID"
"32","Ada County","ID",1988,43.478767,-116.2420304,"BOI",63.9754098360656,172,"Ada County, ID"
"33","Ada County","ID",1989,43.478767,-116.2420304,"BOI",61.9369863013699,143,"Ada County, ID"
"34","Ada County","ID",1990,43.478767,-116.2420304,"BOI",63.6191780821918,81,"Ada County, ID"
"35","Ada County","ID",1991,43.478767,-116.2420304,"BOI",62.7753424657534,115,"Ada County, ID"
"36","Ada County","ID",1992,43.478767,-116.2420304,"BOI",65.3142076502732,126,"Ada County, ID"
"37","Ada County","ID",1993,43.478767,-116.2420304,"BOI",59.6109589041096,150,"Ada County, ID"
"38","Ada County","ID",1994,43.478767,-116.2420304,"BOI",64.0054794520548,91,"Ada County, ID"
"39","Ada County","ID",1995,43.478767,-116.2420304,"BOI",63.0767123287671,111,"Ada County, ID"
"40","Ada County","ID",1996,43.478767,-116.2420304,"BOI",61.0382513661202,133,"Ada County, ID"
"41","Ada County","ID",1997,43.478767,-116.2420304,"BOI",63.8520547945205,102,"Ada County, ID"
"42","Ada County","ID",1998,43.478767,-116.2420304,"BOI",64.0575342465753,117,"Ada County, ID"
"43","Ada County","ID",1999,43.478767,-116.2420304,"BOI",63.7917808219178,103,"Ada County, ID"
"45","Ada County","ID",2001,43.478767,-116.2420304,"BOI",64,103,"Ada County, ID"
"46","Ada County","ID",2002,43.478767,-116.2420304,"BOI",63.2383561643836,116,"Ada County, ID"
"47","Ada County","ID",2003,43.478767,-116.2420304,"BOI",65.5808219178082,136,"Ada County, ID"
"48","Ada County","ID",2004,43.478767,-116.2420304,"BOI",63.3579234972678,120,"Ada County, ID"
"49","Ada County","ID",2006,43.478767,-116.2420304,"BOI",64.8712328767123,122,"Ada County, ID"
"50","Ada County","ID",2007,43.478767,-116.2420304,"BOI",66.0465753424658,128,"Ada County, ID"
"51","Ada County","ID",2008,43.478767,-116.2420304,"BOI",63.5546448087432,130,"Ada County, ID"
"52","Ada County","ID",2009,43.478767,-116.2420304,"BOI",63.2246575342466,126,"Ada County, ID"
"53","Ada County","ID",2010,43.478767,-116.2420304,"BOI",63.8465753424658,115,"Ada County, ID"
"54","Ada County","ID",2011,43.478767,-116.2420304,"BOI",63.6575342465753,130,"Ada County, ID"
"55","Ada County","ID",2012,43.478767,-116.2420304,"BOI",66.8934426229508,168,"Ada County, ID"
"57","Aiken County","SC",1986,33.6005783,-81.6035062,"AIK",79.8383561643836,683,"Aiken County, SC"
"58","Aiken County","SC",1987,33.6005783,-81.6035062,"AIK",78.1452054794521,728,"Aiken County, SC"
"59","Aiken County","SC",1988,33.6005783,-81.6035062,"AIK",77.0983606557377,632,"Aiken County, SC"
"60","Aiken County","SC",1989,33.6005783,-81.6035062,"AIK",76.8493150684932,627,"Aiken County, SC"
"61","Aiken County","SC",1990,33.6005783,-81.6035062,"AIK",80.4794520547945,479,"Aiken County, SC"
"62","Aiken County","SC",1991,33.6005783,-81.6035062,"AIK",77.9424657534247,380,"Aiken County, SC"
"63","Aiken County","SC",1992,33.6005783,-81.6035062,"AIK",76.1229508196721,424,"Aiken County, SC"
"64","Aiken County","SC",1993,33.6005783,-81.6035062,"AIK",77.6602739726027,612,"Aiken County, SC"
"67","Aiken County","SC",1996,33.6005783,-81.6035062,"AGS",74.2049180327869,453,"Aiken County, SC"
"68","Aiken County","SC",1997,33.6005783,-81.6035062,"AGS",74.5013698630137,315,"Aiken County, SC"
"69","Aiken County","SC",1998,33.6005783,-81.6035062,"AGS",77.0821917808219,363,"Aiken County, SC"
"70","Aiken County","SC",1999,33.6005783,-81.6035062,"AGS",76.6657534246575,336,"Aiken County, SC"
"71","Aiken County","SC",2000,33.6005783,-81.6035062,"AGS",74.3025830258303,327,"Aiken County, SC"
"72","Aiken County","SC",2001,33.6005783,-81.6035062,"AGS",76.4520547945205,371,"Aiken County, SC"
"73","Aiken County","SC",2002,33.6005783,-81.6035062,"AGS",76.0109589041096,703,"Aiken County, SC"
"74","Aiken County","SC",2003,33.6005783,-81.6035062,"AGS",73.9205479452055,636,"Aiken County, SC"
"75","Aiken County","SC",2004,33.6005783,-81.6035062,"AGS",75.7349726775956,439,"Aiken County, SC"
"76","Aiken County","SC",2005,33.6005783,-81.6035062,"AGS",75.8575342465753,674,"Aiken County, SC"
"77","Aiken County","SC",2006,33.6005783,-81.6035062,"AGS",77.7561643835616,563,"Aiken County, SC"
"78","Aiken County","SC",2007,33.6005783,-81.6035062,"AGS",79.2493150684931,544,"Aiken County, SC"
"79","Aiken County","SC",2008,33.6005783,-81.6035062,"AGS",77.1912568306011,528,"Aiken County, SC"
"80","Aiken County","SC",2009,33.6005783,-81.6035062,"AIK",71.6082191780822,377,"Aiken County, SC"
"81","Aiken County","SC",2010,33.6005783,-81.6035062,"AIK",72.5342465753425,440,"Aiken County, SC"
"82","Aiken County","SC",2011,33.6005783,-81.6035062,"AIK",76.1705882352941,437,"Aiken County, SC"
"84","Akron City","OH",1985,41.0814447,-81.5190053,"CAK",58.1397260273973,2012,"Akron City, OH"
"85","Akron City","OH",1986,41.0814447,-81.5190053,"CAK",59.0301369863014,2826,"Akron City, OH"
"86","Akron City","OH",1987,41.0814447,-81.5190053,"CAK",59.6356164383562,2645,"Akron City, OH"
"87","Akron City","OH",1988,41.0814447,-81.5190053,"CAK",58.8224043715847,2251,"Akron City, OH"
"88","Akron City","OH",1989,41.0814447,-81.5190053,"CAK",57,2164,"Akron City, OH"
"89","Akron City","OH",1990,41.0814447,-81.5190053,"CAK",59.9068493150685,2268,"Akron City, OH"
"90","Akron City","OH",1991,41.0814447,-81.5190053,"CAK",61.4164383561644,2345,"Akron City, OH"
"91","Akron City","OH",1992,41.0814447,-81.5190053,"CAK",57.1803278688525,2584,"Akron City, OH"
"92","Akron City","OH",1993,41.0814447,-81.5190053,"CAK",58.0767123287671,1873,"Akron City, OH"
"93","Akron City","OH",1994,41.0814447,-81.5190053,"CAK",58.4767123287671,2445,"Akron City, OH"
"94","Akron City","OH",1995,41.0814447,-81.5190053,"CAK",57.6027397260274,2146,"Akron City, OH"
"95","Akron City","OH",1996,41.0814447,-81.5190053,"CAK",54.9699453551913,1303,"Akron City, OH"
"96","Akron City","OH",1999,41.0814447,-81.5190053,"CAK",60.227397260274,1258,"Akron City, OH"
"97","Akron City","OH",2000,41.0814447,-81.5190053,"CAK",56.4575645756458,1279,"Akron City, OH"
"98","Akron City","OH",2001,41.0814447,-81.5190053,"CAK",59.6657534246575,1345,"Akron City, OH"
"99","Akron City","OH",2002,41.0814447,-81.5190053,"CAK",59.7123287671233,1584,"Akron City, OH"
"100","Akron City","OH",2003,41.0814447,-81.5190053,"CAK",57.2246575342466,2129,"Akron City, OH"
"101","Akron City","OH",2004,41.0814447,-81.5190053,"CAK",57.8497267759563,1919,"Akron City, OH"
"102","Akron City","OH",2005,41.0814447,-81.5190053,"CAK",59.1890410958904,1675,"Akron City, OH"
"103","Akron City","OH",2006,41.0814447,-81.5190053,"CAK",60.1780821917808,1779,"Akron City, OH"
"104","Akron City","OH",2007,41.0814447,-81.5190053,"CAK",60.1616438356164,778,"Akron City, OH"
"105","Akron City","OH",2008,41.0814447,-81.5190053,"CAK",58.7595628415301,610,"Akron City, OH"
"106","Akron City","OH",2009,41.0814447,-81.5190053,"CAK",58.7232876712329,1087,"Akron City, OH"
"107","Akron City","OH",2010,41.0814447,-81.5190053,"CAK",60.1945205479452,1206,"Akron City, OH"
"108","Akron City","OH",2011,41.0814447,-81.5190053,"CAK",60.3232876712329,1921,"Akron City, OH"
"109","Akron City","OH",2012,41.0814447,-81.5190053,"CAK",63.4672131147541,1759,"Akron City, OH"
"158","Albuquerque","NM",1985,35.0853336,-106.6055534,"ABQ",67.8356164383562,3845,"Albuquerque, NM"
"159","Albuquerque","NM",1986,35.0853336,-106.6055534,"ABQ",67.9287671232877,4275,"Albuquerque, NM"
"160","Albuquerque","NM",1987,35.0853336,-106.6055534,"ABQ",67.841095890411,4696,"Albuquerque, NM"
"161","Albuquerque","NM",1988,35.0853336,-106.6055534,"ABQ",68.8934426229508,5121,"Albuquerque, NM"
"162","Albuquerque","NM",1989,35.0853336,-106.6055534,"ABQ",70.9424657534247,5591,"Albuquerque, NM"
"163","Albuquerque","NM",1990,35.0853336,-106.6055534,"ABQ",68.3424657534247,6168,"Albuquerque, NM"
"164","Albuquerque","NM",1991,35.0853336,-106.6055534,"ABQ",69.0465753424658,5677,"Albuquerque, NM"
"165","Albuquerque","NM",1992,35.0853336,-106.6055534,"ABQ",68.3524590163934,5563,"Albuquerque, NM"
"166","Albuquerque","NM",1993,35.0853336,-106.6055534,"ABQ",70.1616438356164,5255,"Albuquerque, NM"
"167","Albuquerque","NM",1994,35.0853336,-106.6055534,"ABQ",71.2246575342466,4105,"Albuquerque, NM"
"168","Albuquerque","NM",1995,35.0853336,-106.6055534,"ABQ",71.4,4292,"Albuquerque, NM"
"169","Albuquerque","NM",1996,35.0853336,-106.6055534,"ABQ",69.792349726776,5259,"Albuquerque, NM"
"170","Albuquerque","NM",1997,35.0853336,-106.6055534,"ABQ",67.6520547945206,4889,"Albuquerque, NM"
"171","Albuquerque","NM",1998,35.0853336,-106.6055534,"ABQ",69.2712328767123,4439,"Albuquerque, NM"
"172","Albuquerque","NM",1999,35.0853336,-106.6055534,"ABQ",69.8739726027397,4720,"Albuquerque, NM"
"174","Albuquerque","NM",2001,35.0853336,-106.6055534,"ABQ",70.1178082191781,6696,"Albuquerque, NM"
"175","Albuquerque","NM",2002,35.0853336,-106.6055534,"ABQ",69.9232876712329,6707,"Albuquerque, NM"
"176","Albuquerque","NM",2003,35.0853336,-106.6055534,"ABQ",70.8630136986301,4735,"Albuquerque, NM"
"177","Albuquerque","NM",2004,35.0853336,-106.6055534,"ABQ",68.3333333333333,6267,"Albuquerque, NM"
"178","Albuquerque","NM",2005,35.0853336,-106.6055534,"ABQ",70.0109589041096,4291,"Albuquerque, NM"
"179","Albuquerque","NM",2006,35.0853336,-106.6055534,"ABQ",69.8356164383562,4207,"Albuquerque, NM"
"180","Albuquerque","NM",2007,35.0853336,-106.6055534,"ABQ",70.1452054794521,4151,"Albuquerque, NM"
"181","Albuquerque","NM",2008,35.0853336,-106.6055534,"ABQ",69.7540983606557,5136,"Albuquerque, NM"
"182","Albuquerque","NM",2009,35.0853336,-106.6055534,"ABQ",70.4602739726027,4082,"Albuquerque, NM"
"183","Albuquerque","NM",2010,35.0853336,-106.6055534,"ABQ",70.4794520547945,4550,"Albuquerque, NM"
"184","Albuquerque","NM",2011,35.0853336,-106.6055534,"ABQ",71.1698630136986,5080,"Albuquerque, NM"
"185","Albuquerque","NM",2012,35.0853336,-106.6055534,"ABQ",72.8114754098361,4718,"Albuquerque, NM"
"186","Alexandria","VA",1985,38.8048355,-77.0469214,"DCA",65.9424657534247,314,"Alexandria, VA"
"187","Alexandria","VA",1986,38.8048355,-77.0469214,"DCA",65.2684931506849,408,"Alexandria, VA"
"188","Alexandria","VA",1987,38.8048355,-77.0469214,"DCA",66.1287671232877,419,"Alexandria, VA"
"189","Alexandria","VA",1988,38.8048355,-77.0469214,"DCA",64.6885245901639,406,"Alexandria, VA"
"190","Alexandria","VA",1989,38.8048355,-77.0469214,"DCA",64.3561643835616,378,"Alexandria, VA"
"191","Alexandria","VA",1990,38.8048355,-77.0469214,"DCA",68.2876712328767,288,"Alexandria, VA"
"192","Alexandria","VA",1991,38.8048355,-77.0469214,"DCA",68.2575342465753,272,"Alexandria, VA"
"193","Alexandria","VA",1992,38.8048355,-77.0469214,"DCA",63.6147540983607,252,"Alexandria, VA"
"194","Alexandria","VA",1993,38.8048355,-77.0469214,"DCA",65.4356164383562,802,"Alexandria, VA"
"195","Alexandria","VA",1994,38.8048355,-77.0469214,"DCA",66.6191780821918,728,"Alexandria, VA"
"196","Alexandria","VA",1995,38.8048355,-77.0469214,"DCA",65.9260273972603,681,"Alexandria, VA"
"197","Alexandria","VA",1996,38.8048355,-77.0469214,"DCA",64.1010928961749,749,"Alexandria, VA"
"198","Alexandria","VA",1997,38.8048355,-77.0469214,"DCA",66.2301369863014,719,"Alexandria, VA"
"199","Alexandria","VA",1998,38.8048355,-77.0469214,"DCA",68.0164383561644,693,"Alexandria, VA"
"200","Alexandria","VA",1999,38.8048355,-77.0469214,"DCA",67.3479452054794,738,"Alexandria, VA"
"201","Alexandria","VA",2000,38.8048355,-77.0469214,"DCA",63.9114391143911,747,"Alexandria, VA"
"202","Alexandria","VA",2001,38.8048355,-77.0469214,"DCA",66.9561643835616,752,"Alexandria, VA"
"203","Alexandria","VA",2002,38.8048355,-77.0469214,"DCA",67.6849315068493,705,"Alexandria, VA"
"204","Alexandria","VA",2003,38.8048355,-77.0469214,"DCA",63.7178082191781,654,"Alexandria, VA"
"205","Alexandria","VA",2004,38.8048355,-77.0469214,"DCA",65.4289617486339,636,"Alexandria, VA"
"206","Alexandria","VA",2005,38.8048355,-77.0469214,"DCA",66.1890410958904,606,"Alexandria, VA"
"207","Alexandria","VA",2006,38.8048355,-77.0469214,"DCA",67.7479452054795,489,"Alexandria, VA"
"208","Alexandria","VA",2007,38.8048355,-77.0469214,"DCA",67.7753424657534,388,"Alexandria, VA"
"209","Alexandria","VA",2008,38.8048355,-77.0469214,"DCA",67.7431693989071,326,"Alexandria, VA"
"210","Alexandria","VA",2009,38.8048355,-77.0469214,"DCA",65.4904109589041,462,"Alexandria, VA"
"211","Alexandria","VA",2010,38.8048355,-77.0469214,"DCA",68.3424657534247,449,"Alexandria, VA"
"212","Alexandria","VA",2011,38.8048355,-77.0469214,"DCA",68.345205479452,366,"Alexandria, VA"
"213","Alexandria","VA",2012,38.8048355,-77.0469214,"DCA",70.1994535519126,243,"Alexandria, VA"
"214","Allentown City","PA",1985,40.6084305,-75.4901833,"ABE",61.0794520547945,460,"Allentown City, PA"
"215","Allentown City","PA",1986,40.6084305,-75.4901833,"ABE",60.6904109589041,427,"Allentown City, PA"
"216","Allentown City","PA",1987,40.6084305,-75.4901833,"ABE",61.1013698630137,476,"Allentown City, PA"
"217","Allentown City","PA",1988,40.6084305,-75.4901833,"ABE",60.4808743169399,653,"Allentown City, PA"
"218","Allentown City","PA",1989,40.6084305,-75.4901833,"ABE",59.7095890410959,822,"Allentown City, PA"
"219","Allentown City","PA",1990,40.6084305,-75.4901833,"ABE",63.3835616438356,776,"Allentown City, PA"
"220","Allentown City","PA",1991,40.6084305,-75.4901833,"ABE",63.6684931506849,652,"Allentown City, PA"
"221","Allentown City","PA",1992,40.6084305,-75.4901833,"ABE",59.3251366120219,499,"Allentown City, PA"
"222","Allentown City","PA",1993,40.6084305,-75.4901833,"ABE",61.158904109589,396,"Allentown City, PA"
"223","Allentown City","PA",1994,40.6084305,-75.4901833,"ABE",61.6767123287671,660,"Allentown City, PA"
"224","Allentown City","PA",1995,40.6084305,-75.4901833,"ABE",61.358904109589,688,"Allentown City, PA"
"225","Allentown City","PA",1996,40.6084305,-75.4901833,"ABE",57.8196721311475,618,"Allentown City, PA"
"226","Allentown City","PA",1997,40.6084305,-75.4901833,"ABE",60.1287671232877,615,"Allentown City, PA"
"227","Allentown City","PA",1998,40.6084305,-75.4901833,"ABE",63.9232876712329,393,"Allentown City, PA"
"229","Allentown City","PA",2000,40.6084305,-75.4901833,"ABE",58.5917602996255,415,"Allentown City, PA"
"230","Allentown City","PA",2001,40.6084305,-75.4901833,"ABE",62.0493150684932,719,"Allentown City, PA"
"231","Allentown City","PA",2002,40.6084305,-75.4901833,"ABE",62.8328767123288,869,"Allentown City, PA"
"232","Allentown City","PA",2003,40.6084305,-75.4901833,"ABE",59.8739726027397,805,"Allentown City, PA"
"233","Allentown City","PA",2004,40.6084305,-75.4901833,"ABE",60.6420765027322,749,"Allentown City, PA"
"234","Allentown City","PA",2005,40.6084305,-75.4901833,"ABE",62.213698630137,687,"Allentown City, PA"
"235","Allentown City","PA",2006,40.6084305,-75.4901833,"ABE",63.7452054794521,677,"Allentown City, PA"
"236","Allentown City","PA",2007,40.6084305,-75.4901833,"ABE",62.2958904109589,641,"Allentown City, PA"
"237","Allentown City","PA",2008,40.6084305,-75.4901833,"ABE",62.0054644808743,652,"Allentown City, PA"
"238","Allentown City","PA",2009,40.6084305,-75.4901833,"ABE",60.5123287671233,863,"Allentown City, PA"
"239","Allentown City","PA",2010,40.6084305,-75.4901833,"ABE",63.2328767123288,1081,"Allentown City, PA"
"240","Allentown City","PA",2011,40.6084305,-75.4901833,"ABE",63.4383561643836,647,"Allentown City, PA"
"241","Allentown City","PA",2012,40.6084305,-75.4901833,"ABE",64.9153005464481,732,"Allentown City, PA"
"242","Amarillo","TX",1985,35.2219971,-101.8312969,"TDW",68.7780821917808,887,"Amarillo, TX"
"243","Amarillo","TX",1986,35.2219971,-101.8312969,"TDW",69.7178082191781,842,"Amarillo, TX"
"244","Amarillo","TX",1987,35.2219971,-101.8312969,"TDW",67.558904109589,759,"Amarillo, TX"
"245","Amarillo","TX",1988,35.2219971,-101.8312969,"TDW",68.3224043715847,1261,"Amarillo, TX"
"246","Amarillo","TX",1989,35.2219971,-101.8312969,"TDW",70.0712328767123,1380,"Amarillo, TX"
"247","Amarillo","TX",1990,35.2219971,-101.8312969,"TDW",70.6904109589041,923,"Amarillo, TX"
"248","Amarillo","TX",1991,35.2219971,-101.8312969,"TDW",69.7095890410959,1129,"Amarillo, TX"
"249","Amarillo","TX",1992,35.2219971,-101.8312969,"TDW",68.9426229508197,1428,"Amarillo, TX"
"250","Amarillo","TX",1993,35.2219971,-101.8312969,"TDW",68.1068493150685,1244,"Amarillo, TX"
"251","Amarillo","TX",1994,35.2219971,-101.8312969,"TDW",70.8465753424658,1265,"Amarillo, TX"
"252","Amarillo","TX",1995,35.2219971,-101.8312969,"TDW",70.0986301369863,1221,"Amarillo, TX"
"253","Amarillo","TX",1996,35.2219971,-101.8312969,"TDW",68.2868852459016,1434,"Amarillo, TX"
"254","Amarillo","TX",1997,35.2219971,-101.8312969,"TDW",67.7890410958904,1404,"Amarillo, TX"
"255","Amarillo","TX",1998,35.2219971,-101.8312969,"TDW",72.4684931506849,960,"Amarillo, TX"
"256","Amarillo","TX",1999,35.2219971,-101.8312969,"TDW",70.5808219178082,926,"Amarillo, TX"
"257","Amarillo","TX",2000,35.2219971,-101.8312969,"TDW",71.2988929889299,906,"Amarillo, TX"
"258","Amarillo","TX",2001,35.2219971,-101.8312969,"TDW",71.8520547945206,1134,"Amarillo, TX"
"259","Amarillo","TX",2002,35.2219971,-101.8312969,"TDW",70.3068493150685,1622,"Amarillo, TX"
"260","Amarillo","TX",2003,35.2219971,-101.8312969,"TDW",71.6849315068493,1835,"Amarillo, TX"
"261","Amarillo","TX",2004,35.2219971,-101.8312969,"TDW",69.4754098360656,1473,"Amarillo, TX"
"262","Amarillo","TX",2005,35.2219971,-101.8312969,"TDW",70.5068493150685,1580,"Amarillo, TX"
"263","Amarillo","TX",2006,35.2219971,-101.8312969,"TDW",72.1178082191781,1200,"Amarillo, TX"
"264","Amarillo","TX",2007,35.2219971,-101.8312969,"TDW",70.4246575342466,1223,"Amarillo, TX"
"265","Amarillo","TX",2008,35.2219971,-101.8312969,"TDW",72.1775956284153,1278,"Amarillo, TX"
"266","Amarillo","TX",2009,35.2219971,-101.8312969,"TDW",71.4575342465753,1426,"Amarillo, TX"
"267","Amarillo","TX",2010,35.2219971,-101.8312969,"TDW",71.3534246575342,1537,"Amarillo, TX"
"268","Amarillo","TX",2011,35.2219971,-101.8312969,"TDW",74.6328767123288,1478,"Amarillo, TX"
"269","Amarillo","TX",2012,35.2219971,-101.8312969,"TDW",75.9754098360656,1496,"Amarillo, TX"
"270","Amherst Town","NY",1985,42.9756133,-78.7914222,"BUF",55.6794520547945,74,"Amherst Town, NY"
"271","Amherst Town","NY",1986,42.9756133,-78.7914222,"BUF",55.2630136986301,84,"Amherst Town, NY"
"272","Amherst Town","NY",1987,42.9756133,-78.7914222,"BUF",57.4054794520548,122,"Amherst Town, NY"
"273","Amherst Town","NY",1988,42.9756133,-78.7914222,"BUF",56.6010928961749,137,"Amherst Town, NY"
"274","Amherst Town","NY",1989,42.9756133,-78.7914222,"BUF",53.7945205479452,141,"Amherst Town, NY"
"275","Amherst Town","NY",1990,42.9756133,-78.7914222,"BUF",57.6164383561644,98,"Amherst Town, NY"
"276","Amherst Town","NY",1991,42.9756133,-78.7914222,"BUF",58.3917808219178,97,"Amherst Town, NY"
"277","Amherst Town","NY",1992,42.9756133,-78.7914222,"BUF",54.4535519125683,91,"Amherst Town, NY"
"278","Amherst Town","NY",1993,42.9756133,-78.7914222,"BUF",55.9452054794521,76,"Amherst Town, NY"
"279","Amherst Town","NY",1994,42.9756133,-78.7914222,"BUF",56.2684931506849,229,"Amherst Town, NY"
"280","Amherst Town","NY",1995,42.9756133,-78.7914222,"BUF",55.441095890411,246,"Amherst Town, NY"
"281","Amherst Town","NY",1996,42.9756133,-78.7914222,"BUF",53.1584699453552,223,"Amherst Town, NY"
"282","Amherst Town","NY",1997,42.9756133,-78.7914222,"BUF",54.3041095890411,249,"Amherst Town, NY"
"283","Amherst Town","NY",1998,42.9756133,-78.7914222,"BUF",58.3369863013699,281,"Amherst Town, NY"
"284","Amherst Town","NY",1999,42.9756133,-78.7914222,"BUF",57.4383561643836,256,"Amherst Town, NY"
"286","Amherst Town","NY",2001,42.9756133,-78.7914222,"BUF",57.6520547945205,283,"Amherst Town, NY"
"287","Amherst Town","NY",2002,42.9756133,-78.7914222,"BUF",56.772602739726,187,"Amherst Town, NY"
"288","Amherst Town","NY",2003,42.9756133,-78.7914222,"BUF",54.5232876712329,109,"Amherst Town, NY"
"289","Amherst Town","NY",2004,42.9756133,-78.7914222,"BUF",55.1502732240437,85,"Amherst Town, NY"
"290","Amherst Town","NY",2005,42.9756133,-78.7914222,"BUF",57.027397260274,119,"Amherst Town, NY"
"291","Amherst Town","NY",2006,42.9756133,-78.7914222,"BUF",58.3178082191781,124,"Amherst Town, NY"
"292","Amherst Town","NY",2007,42.9756133,-78.7914222,"BUF",57.4575342465753,88,"Amherst Town, NY"
"293","Amherst Town","NY",2008,42.9756133,-78.7914222,"BUF",56.5846994535519,111,"Amherst Town, NY"
"294","Amherst Town","NY",2009,42.9756133,-78.7914222,"BUF",55.6904109589041,102,"Amherst Town, NY"
"295","Amherst Town","NY",2010,42.9756133,-78.7914222,"BUF",56.7945205479452,101,"Amherst Town, NY"
"296","Amherst Town","NY",2011,42.9756133,-78.7914222,"BUF",57.4493150684931,120,"Amherst Town, NY"
"297","Amherst Town","NY",2012,42.9756133,-78.7914222,"BUF",60.2896174863388,129,"Amherst Town, NY"
"327","Anchorage","AK",1986,61.2180556,-149.9002778,"MRI",44.4739726027397,1971,"Anchorage, AK"
"328","Anchorage","AK",1987,61.2180556,-149.9002778,"MRI",44.6438356164384,1184,"Anchorage, AK"
"329","Anchorage","AK",1988,61.2180556,-149.9002778,"MRI",44.0491803278689,1330,"Anchorage, AK"
"330","Anchorage","AK",1989,61.2180556,-149.9002778,"MRI",42.7342465753425,2478,"Anchorage, AK"
"331","Anchorage","AK",1990,61.2180556,-149.9002778,"MRI",42.8657534246575,2510,"Anchorage, AK"
"332","Anchorage","AK",1991,61.2180556,-149.9002778,"MRI",43.4027397260274,2078,"Anchorage, AK"
"333","Anchorage","AK",1992,61.2180556,-149.9002778,"MRI",42.5245901639344,1889,"Anchorage, AK"
"334","Anchorage","AK",1993,61.2180556,-149.9002778,"MRI",46.2493150684932,1632,"Anchorage, AK"
"335","Anchorage","AK",1994,61.2180556,-149.9002778,"MRI",43.5412087912088,1198,"Anchorage, AK"
"336","Anchorage","AK",1995,61.2180556,-149.9002778,"MRI",43.6931506849315,1025,"Anchorage, AK"
"337","Anchorage","AK",1996,61.2180556,-149.9002778,"MRI",41.3907103825137,1122,"Anchorage, AK"
"338","Anchorage","AK",1997,61.2180556,-149.9002778,"MRI",45.6931506849315,1131,"Anchorage, AK"
"339","Anchorage","AK",1998,61.2180556,-149.9002778,"MRI",43.8739726027397,1744,"Anchorage, AK"
"340","Anchorage","AK",1999,61.2180556,-149.9002778,"MRI",41.9808219178082,2164,"Anchorage, AK"
"341","Anchorage","AK",2000,61.2180556,-149.9002778,"MRI",45.0919117647059,2031,"Anchorage, AK"
"342","Anchorage","AK",2001,61.2180556,-149.9002778,"MRI",45.0958904109589,2213,"Anchorage, AK"
"343","Anchorage","AK",2002,61.2180556,-149.9002778,"MRI",46.1506849315069,2405,"Anchorage, AK"
